;sessionID;DNI;Telef;CP;duration_call_mins;funnel_steps;product;Municipio;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Homicidios dolosos y asesinatos consumados;Homicidios dolosos y asesinatos consumados;Homicidios dolosos y asesinatos en grado tentativa;Homicidios dolosos y asesinatos en grado tentativa;Delitos graves y menos graves de lesiones y riña tumultuaria;Delitos graves y menos graves de lesiones y riña tumultuaria;Secuestro;Secuestro;Delitos contra la libertad e indemnidad sexual;Delitos contra la libertad e indemnidad sexual;Agresión sexual con penetración;Agresión sexual con penetración;Resto de delitos contra la libertad e indemnidad sexual;Resto de delitos contra la libertad e indemnidad sexual;Robos con violencia e intimidación;Robos con violencia e intimidación; Robos con fuerza en domicilios, establecimientos y otras instalaciones; Robos con fuerza en domicilios, establecimientos y otras instalaciones;Robos con fuerza en domicilios;Robos con fuerza en domicilios;Hurtos;Hurtos;Sustracciones de vehículos;Sustracciones de vehículos;Tráfico de drogas;Tráfico de drogas;Resto de infracciones penales;Resto de infracciones penales;TOTAL INFRACCIONES PENALES;TOTAL INFRACCIONES PENALES
125;b'MC4xNjY5OTAzNDUyNjQzNzk5NQ==';X36092963;674621780;28058;6.581523900600044;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Fuenlabrada;14.6216015625;14.792640625;15.55434375;16.226703125;17.0445390625;17.0850390625;13.494140625;13.756640625;14.51953125;15.225;16.0015625;15.9796875;32.846578125;33.748140625;34.81059375;36.268875;38.1280234375;37.9876875;10.8820546875;11.017671875;11.675953125;12.19678125;12.8687109375;12.99778125;28.2791328125;29.0181953125;29.82515625;31.09559375;32.64396875;32.4905859375;9.3701640625;9.47396875;10.006484375;10.460523437500001;11.0215390625;11.121859375;0.0;1.0;0.0;1.0;6.0;6.0;0.0;0.0;7.0;9.0;0.0;0.0;7.0;9.0;84.0;41.0;45.0;66.0;19.0;27.0;477.0;466.0;56.0;37.0;4.0;12.0;1124.0;793.0;1803.0;1432.0
126;b'MC4yMTA4NDY0ODMyODIzNTE0NQ==';X16250979;629462050;28058;22.75366206428976;['Chalet', 'Adosado', 'Con Rejas'];Home Basic;Fuenlabrada;14.6216015625;14.792640625;15.55434375;16.226703125;17.0445390625;17.0850390625;13.494140625;13.756640625;14.51953125;15.225;16.0015625;15.9796875;32.846578125;33.748140625;34.81059375;36.268875;38.1280234375;37.9876875;10.8820546875;11.017671875;11.675953125;12.19678125;12.8687109375;12.99778125;28.2791328125;29.0181953125;29.82515625;31.09559375;32.64396875;32.4905859375;9.3701640625;9.47396875;10.006484375;10.460523437500001;11.0215390625;11.121859375;0.0;1.0;0.0;1.0;6.0;6.0;0.0;0.0;7.0;9.0;0.0;0.0;7.0;9.0;84.0;41.0;45.0;66.0;19.0;27.0;477.0;466.0;56.0;37.0;4.0;12.0;1124.0;793.0;1803.0;1432.0
127;b'MC4yNDg0MDQ1NzMzNTIwMjE4Mg==';X36092963;674621780;28058;5.092521299913519;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Fuenlabrada;14.6216015625;14.792640625;15.55434375;16.226703125;17.0445390625;17.0850390625;13.494140625;13.756640625;14.51953125;15.225;16.0015625;15.9796875;32.846578125;33.748140625;34.81059375;36.268875;38.1280234375;37.9876875;10.8820546875;11.017671875;11.675953125;12.19678125;12.8687109375;12.99778125;28.2791328125;29.0181953125;29.82515625;31.09559375;32.64396875;32.4905859375;9.3701640625;9.47396875;10.006484375;10.460523437500001;11.0215390625;11.121859375;0.0;1.0;0.0;1.0;6.0;6.0;0.0;0.0;7.0;9.0;0.0;0.0;7.0;9.0;84.0;41.0;45.0;66.0;19.0;27.0;477.0;466.0;56.0;37.0;4.0;12.0;1124.0;793.0;1803.0;1432.0
128;b'MC4yNjIwNjM1NjY1NjUwMTE1';X36092963;674621780;28058;5.688472468961777;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Fuenlabrada;14.6216015625;14.792640625;15.55434375;16.226703125;17.0445390625;17.0850390625;13.494140625;13.756640625;14.51953125;15.225;16.0015625;15.9796875;32.846578125;33.748140625;34.81059375;36.268875;38.1280234375;37.9876875;10.8820546875;11.017671875;11.675953125;12.19678125;12.8687109375;12.99778125;28.2791328125;29.0181953125;29.82515625;31.09559375;32.64396875;32.4905859375;9.3701640625;9.47396875;10.006484375;10.460523437500001;11.0215390625;11.121859375;0.0;1.0;0.0;1.0;6.0;6.0;0.0;0.0;7.0;9.0;0.0;0.0;7.0;9.0;84.0;41.0;45.0;66.0;19.0;27.0;477.0;466.0;56.0;37.0;4.0;12.0;1124.0;793.0;1803.0;1432.0
129;b'MC40NjIyMjczMDMwNDkzNjAz';X83635088;618246431;28045;23.620585116006588;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];Home Basic;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
130;b'MC41ODI3NzQ2NTUzNjk5Nzk=';X80154470;650189966;28045;7.034053574844814;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
131;b'MC42MDI3MDcxOTk4MzE0MDI5';X60912086;618414148;28045;22.64356297213453;['Chalet', 'Unifamiliar', 'Con Rejas'];Home Basic;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
132;b'MC42OTk4Njg2NTM3MDI5OTg0';X83635088;618246431;28045;23.976013851517884;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];Home Basic;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
133;b'MC43NDE0NzEyMTc5ODIzOTk3';X60912086;618414148;28045;18.084279250748484;['Chalet', 'Unifamiliar', 'Con Rejas'];Home Basic;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
134;b'MC43NTEzNjQ2NTg0NzU4NTQ4';X83635088;618246431;28045;13.21511664753561;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];Home Basic;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
135;b'MC44NDkzMzE1OTIwOTc0NDE4';X56576277;660307059;28045;3.223136919100873;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
136;b'MC45NDk2NzE2NTk3NTMzMjU1';X60912086;618414148;28045;17.98367280798211;['Chalet', 'Unifamiliar', 'Con Rejas'];Home Basic;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
137;b'MC45ODcxODY3NTkzODkzNTg2';X83635088;618246431;28045;23.213658107570588;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];Home Basic;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
138;b'MC4wNTM1MjEwNjgxODE5Mjk5Mg==';X80154470;650189966;28045;6.509812568020013;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
139;b'MC4wODMxODkwOTMyNDg5Njk1';X80154470;650189966;28045;7.454091447758467;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
140;b'MC4xMjA0Mjc2ODk1NDg5NjYzMg==';X80154470;650189966;28045;13.049978693663276;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
141;b'MC4xMjc5NzAwNTg1Nzg3NzUy';X60912086;618414148;28045;23.85578230956518;['Chalet', 'Unifamiliar', 'Con Rejas'];Home Basic;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
142;b'MC4yODc0NTk0MzQ0ODczNDA0Ng==';X80154470;650189966;28045;6.207701595144291;['Piso', 'Bajo', 'Con Rejas', 'Con Perro'];;Colmenar Viejo;20.34096153846154;20.717499999999998;21.21923076923077;22.26473076923077;23.329846153846155;23.29096153846154;17.742307692307694;17.957692307692305;18.63076923076923;19.51923076923077;20.273076923076925;20.38076923076923;47.82319230769231;48.763;49.98630769230769;52.575384615384614;55.295884615384615;55.23273076923077;15.953461538461537;16.199115384615386;16.675923076923077;17.51153846153846;18.466153846153848;18.51673076923077;38.82357692307692;39.61580769230769;40.60323076923077;42.437730769230775;44.516;44.525076923076924;12.978846153846153;13.186884615384615;13.569153846153846;14.161538461538461;14.88776923076923;14.951692307692307;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;6.0;5.0;0.0;0.0;6.0;5.0;15.0;19.0;36.0;26.0;25.0;16.0;126.0;128.0;1.0;1.0;1.0;1.0;301.0;270.0;491.0;460.0
143;b'MC40Njk5NjM4NjIxNDE4NTg5';X47862815;623072524;28134;7.301253046724483;['Piso', 'Intermedio', 'Sin Perro'];;San Sebastián de los Reyes;20.35679245283019;20.701415094339623;21.26749090909091;22.34649090909091;23.03149090909091;22.93967272727273;17.797169811320753;18.233018867924528;18.79181818181818;19.631818181818183;20.40818181818182;20.287272727272725;45.12041509433963;46.326830188679246;47.832854545454545;50.32016363636364;52.50736363636364;51.919000000000004;16.042283018867924;16.319245283018866;16.802127272727272;17.688563636363636;18.28270909090909;18.353945454545453;36.815301886792454;37.624490566037736;38.707454545454546;40.51187272727273;42.36330909090909;41.75636363636364;13.103547169811321;13.310999999999998;13.638436363636364;14.299945454545453;14.788872727272729;14.805890909090909;0.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0;6.0;9.0;1.0;1.0;5.0;8.0;12.0;25.0;70.0;53.0;40.0;25.0;449.0;363.0;19.0;12.0;2.0;6.0;518.0;563.0;1086.0;1037.0
144;b'MC41MTU5NTc3OTY4NjM1OTI5';X41239288;697549546;28134;17.087769176435362;['Chalet', 'Unifamiliar', 'Con Rejas'];;San Sebastián de los Reyes;20.35679245283019;20.701415094339623;21.26749090909091;22.34649090909091;23.03149090909091;22.93967272727273;17.797169811320753;18.233018867924528;18.79181818181818;19.631818181818183;20.40818181818182;20.287272727272725;45.12041509433963;46.326830188679246;47.832854545454545;50.32016363636364;52.50736363636364;51.919000000000004;16.042283018867924;16.319245283018866;16.802127272727272;17.688563636363636;18.28270909090909;18.353945454545453;36.815301886792454;37.624490566037736;38.707454545454546;40.51187272727273;42.36330909090909;41.75636363636364;13.103547169811321;13.310999999999998;13.638436363636364;14.299945454545453;14.788872727272729;14.805890909090909;0.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0;6.0;9.0;1.0;1.0;5.0;8.0;12.0;25.0;70.0;53.0;40.0;25.0;449.0;363.0;19.0;12.0;2.0;6.0;518.0;563.0;1086.0;1037.0
145;b'MC42NzAyODkxNzQwNjc3NDk2';X04466647;625930838;28134;10.746219709603476;['Piso', 'Bajo', 'Sin Rejas', 'Con Perro'];;San Sebastián de los Reyes;20.35679245283019;20.701415094339623;21.26749090909091;22.34649090909091;23.03149090909091;22.93967272727273;17.797169811320753;18.233018867924528;18.79181818181818;19.631818181818183;20.40818181818182;20.287272727272725;45.12041509433963;46.326830188679246;47.832854545454545;50.32016363636364;52.50736363636364;51.919000000000004;16.042283018867924;16.319245283018866;16.802127272727272;17.688563636363636;18.28270909090909;18.353945454545453;36.815301886792454;37.624490566037736;38.707454545454546;40.51187272727273;42.36330909090909;41.75636363636364;13.103547169811321;13.310999999999998;13.638436363636364;14.299945454545453;14.788872727272729;14.805890909090909;0.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0;6.0;9.0;1.0;1.0;5.0;8.0;12.0;25.0;70.0;53.0;40.0;25.0;449.0;363.0;19.0;12.0;2.0;6.0;518.0;563.0;1086.0;1037.0
146;b'MC44MDE0OTQ3MTMxMjAxMDU4';X41239288;697549546;28134;3.595865179506383;['Chalet', 'Unifamiliar', 'Con Rejas'];;San Sebastián de los Reyes;20.35679245283019;20.701415094339623;21.26749090909091;22.34649090909091;23.03149090909091;22.93967272727273;17.797169811320753;18.233018867924528;18.79181818181818;19.631818181818183;20.40818181818182;20.287272727272725;45.12041509433963;46.326830188679246;47.832854545454545;50.32016363636364;52.50736363636364;51.919000000000004;16.042283018867924;16.319245283018866;16.802127272727272;17.688563636363636;18.28270909090909;18.353945454545453;36.815301886792454;37.624490566037736;38.707454545454546;40.51187272727273;42.36330909090909;41.75636363636364;13.103547169811321;13.310999999999998;13.638436363636364;14.299945454545453;14.788872727272729;14.805890909090909;0.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0;6.0;9.0;1.0;1.0;5.0;8.0;12.0;25.0;70.0;53.0;40.0;25.0;449.0;363.0;19.0;12.0;2.0;6.0;518.0;563.0;1086.0;1037.0
147;b'MC45MjY5NjI4Nzg1OTYxNjUx';X41239288;697549546;28134;10.545915139012298;['Chalet', 'Unifamiliar', 'Con Rejas'];;San Sebastián de los Reyes;20.35679245283019;20.701415094339623;21.26749090909091;22.34649090909091;23.03149090909091;22.93967272727273;17.797169811320753;18.233018867924528;18.79181818181818;19.631818181818183;20.40818181818182;20.287272727272725;45.12041509433963;46.326830188679246;47.832854545454545;50.32016363636364;52.50736363636364;51.919000000000004;16.042283018867924;16.319245283018866;16.802127272727272;17.688563636363636;18.28270909090909;18.353945454545453;36.815301886792454;37.624490566037736;38.707454545454546;40.51187272727273;42.36330909090909;41.75636363636364;13.103547169811321;13.310999999999998;13.638436363636364;14.299945454545453;14.788872727272729;14.805890909090909;0.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0;6.0;9.0;1.0;1.0;5.0;8.0;12.0;25.0;70.0;53.0;40.0;25.0;449.0;363.0;19.0;12.0;2.0;6.0;518.0;563.0;1086.0;1037.0
148;b'MC4wMTk1ODIzMTA3NDQ0MzE2Mg==';X04466647;625930838;28134;4.273960773586772;['Piso', 'Bajo', 'Sin Rejas', 'Con Perro'];;San Sebastián de los Reyes;20.35679245283019;20.701415094339623;21.26749090909091;22.34649090909091;23.03149090909091;22.93967272727273;17.797169811320753;18.233018867924528;18.79181818181818;19.631818181818183;20.40818181818182;20.287272727272725;45.12041509433963;46.326830188679246;47.832854545454545;50.32016363636364;52.50736363636364;51.919000000000004;16.042283018867924;16.319245283018866;16.802127272727272;17.688563636363636;18.28270909090909;18.353945454545453;36.815301886792454;37.624490566037736;38.707454545454546;40.51187272727273;42.36330909090909;41.75636363636364;13.103547169811321;13.310999999999998;13.638436363636364;14.299945454545453;14.788872727272729;14.805890909090909;0.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0;6.0;9.0;1.0;1.0;5.0;8.0;12.0;25.0;70.0;53.0;40.0;25.0;449.0;363.0;19.0;12.0;2.0;6.0;518.0;563.0;1086.0;1037.0
149;b'MC4wNjc4NTY4ODkwMzEzMzI5MQ==';X47862815;623072524;28134;9.609123204073176;['Piso', 'Intermedio', 'Sin Perro'];;San Sebastián de los Reyes;20.35679245283019;20.701415094339623;21.26749090909091;22.34649090909091;23.03149090909091;22.93967272727273;17.797169811320753;18.233018867924528;18.79181818181818;19.631818181818183;20.40818181818182;20.287272727272725;45.12041509433963;46.326830188679246;47.832854545454545;50.32016363636364;52.50736363636364;51.919000000000004;16.042283018867924;16.319245283018866;16.802127272727272;17.688563636363636;18.28270909090909;18.353945454545453;36.815301886792454;37.624490566037736;38.707454545454546;40.51187272727273;42.36330909090909;41.75636363636364;13.103547169811321;13.310999999999998;13.638436363636364;14.299945454545453;14.788872727272729;14.805890909090909;0.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0;6.0;9.0;1.0;1.0;5.0;8.0;12.0;25.0;70.0;53.0;40.0;25.0;449.0;363.0;19.0;12.0;2.0;6.0;518.0;563.0;1086.0;1037.0
150;b'MC4xMTI2OTYwMDY2OTMyMTYyMg==';X51943875;620507714;28134;7.701149460463483;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];;San Sebastián de los Reyes;20.35679245283019;20.701415094339623;21.26749090909091;22.34649090909091;23.03149090909091;22.93967272727273;17.797169811320753;18.233018867924528;18.79181818181818;19.631818181818183;20.40818181818182;20.287272727272725;45.12041509433963;46.326830188679246;47.832854545454545;50.32016363636364;52.50736363636364;51.919000000000004;16.042283018867924;16.319245283018866;16.802127272727272;17.688563636363636;18.28270909090909;18.353945454545453;36.815301886792454;37.624490566037736;38.707454545454546;40.51187272727273;42.36330909090909;41.75636363636364;13.103547169811321;13.310999999999998;13.638436363636364;14.299945454545453;14.788872727272729;14.805890909090909;0.0;0.0;0.0;0.0;10.0;6.0;0.0;0.0;6.0;9.0;1.0;1.0;5.0;8.0;12.0;25.0;70.0;53.0;40.0;25.0;449.0;363.0;19.0;12.0;2.0;6.0;518.0;563.0;1086.0;1037.0
